Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
Datafree,https://www.crunchbase.com/organization/binu,Growing,Private,For Profit,11-50,,Angel,2017-04-13,,2008-09-01,day,Active,,,3,6,Seed,3000000,GBP,3751275,3000000,GBP,3751275,Angel,11371275,USD,11371275,11371275,USD,11371275,"Artesian VC, 500 Global, TomorrowVentures, Square Peg Capital, Savannah Fund",12,"Asia-Pacific (APAC), Australasia","Apps, Content and Publishing, Hardware, Information Technology, Internet Services, Media and Entertainment, Mobile, Other, Software",,,,,,"Apps, Cloud Computing, Commercial, Internet, Mobile, Mobile Apps, Publishing, Software, Technical Support, Telecommunications","Sydney, New South Wales, Australia",
Lauriko,https://www.crunchbase.com/organization/lauriko,,Private,For Profit,11-50,,Angel,2022-04-12,,2021-01-01,year,Active,,,1,2,Seed,37000000,INR,485883,37000000,INR,485883,Angel,37000000,INR,485883,39500000,INR,518763,"T-Hub, Murthy Aradhi, Lakshmikant PB",3,Asia-Pacific (APAC),"Food and Beverage, Manufacturing",,,,,,"Food and Beverage, Manufacturing","Hyderabad, Andhra Pradesh, India",
Oriental Space,https://www.crunchbase.com/organization/oriental-space,,Private,For Profit,,,Angel,2021-06-09,,,,Active,,,,1,Seed,400000000,CNY,62622309,400000000,CNY,62622309,Angel,400000000,CNY,62622309,400000000,CNY,62622309,"Sequoia Capital China, Matrix Partners China, ZhenFund, Legend Star, Sany Group",8,Asia-Pacific (APAC),"Manufacturing, Science and Engineering, Transportation",,,,,,"Aerospace, Manufacturing, Space Travel","Shanghai, Shanghai, China",
Tonic Health,https://www.crunchbase.com/organization/tonic-health,,Private,For Profit,51-100,Was Acquired,Angel,2022-03-18,,2010-01-01,year,Active,,,4,3,M&A,,,,,,,Angel,8907000,USD,8907000,8907000,USD,8907000,"Henley Business Angels, Hearst Health Ventures, PC Squared, LLC",3,"San Francisco Bay Area, Silicon Valley, West Coast",Health Care,$10M to $50M,,,,,"Health Care, Health Diagnostics, Personal Health","Palo Alto, California, United States",
sRide,https://www.crunchbase.com/organization/sride,Growing,Private,For Profit,11-50,,Angel,2018-02-19,,2014-01-01,year,Active,,,3,3,Seed,2000000,USD,2000000,2000000,USD,2000000,Angel,3000000,USD,3000000,3000000,USD,3000000,,,Asia-Pacific (APAC),"Apps, Mobile, Other, Software, Transportation, Travel and Tourism",,,,,,"Mobile Apps, Public Transportation, Ride Sharing, Sharing Economy, Transportation, Travel","Gurgaon, Haryana, India",
Clearly,https://www.crunchbase.com/organization/clearly,,Private,For Profit,11-50,,Angel,2016-06-01,,2016-01-01,year,Active,,,1,2,Seed,1700000,USD,1700000,1700000,USD,1700000,Angel,4700000,USD,4700000,4700000,USD,4700000,,,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Commerce and Shopping, Financial Services, Lending and Investments",,,,,,"Banking, Financial Services, FinTech, Retail","Dubai, Dubai, United Arab Emirates",
Psudo,https://www.crunchbase.com/organization/psudo,,Private,For Profit,1-10,,Angel,2022-04-29,,2021-01-01,year,Active,,,1,2,Seed,3000000,USD,3000000,3000000,USD,3000000,Angel,6000000,USD,6000000,6000000,USD,6000000,SternAegis,1,Midwestern US,"Clothing and Apparel, Consumer Goods, Manufacturing, Sustainability",,,,,,"Manufacturing, Recycling, Shoes, Sustainability","Saint Louis, Missouri, United States",
Black Cat Paper Wrapped Fish,https://www.crunchbase.com/organization/black-cat-paper-wrapped-fish,,Private,For Profit,11-50,,Angel,2024-08-02,,2023-01-01,year,Active,,,,1,Seed,20000000,CNY,2793608,20000000,CNY,2793608,Angel,20000000,CNY,2793608,20000000,CNY,2793608,,,Asia-Pacific (APAC),"Food and Beverage, Transportation",,,,,,"Delivery Service, Restaurants","Quanzhou, Fujian, China",
Captiwate,https://www.crunchbase.com/organization/captiwate,,Private,For Profit,1-10,,Angel,2024-03-22,,2024-01-01,day,Active,,,1,1,Seed,600000,USD,600000,600000,USD,600000,Angel,600000,USD,600000,600000,USD,600000,"Fiedler Capital, Oktogon Ventures, Interactive Venture Partners, Jared Schrieber",4,"San Francisco Bay Area, West Coast, Western US","Information Technology, Software",,,,,,"Information Technology, Software","San Francisco, California, United States",
Strictly,https://www.crunchbase.com/organization/strictly,,Private,For Profit,11-50,Made Acquisitions,Angel,2023-11-06,,2023-05-01,day,Active,,,2,1,Seed,100000,USD,100000,100000,USD,100000,Angel,100000,USD,100000,100000,USD,100000,,,"Greater Atlanta Area, East Coast, Southern US",,,,,,,,"Alpharetta, Georgia, United States",
DeepWave,https://www.crunchbase.com/organization/deepwave,,Private,For Profit,11-50,,Angel,2021-03-01,,2019-08-30,day,Active,,,3,2,Seed,14000000,TWD,503217,14000000,TWD,503217,Angel,15005800,TWD,535322,15005800,TWD,535322,"National Development Fund Angel Program, CMedia, JUNG-TSUNG CHIEN",3,Asia-Pacific (APAC),"Artificial Intelligence (AI), Data and Analytics, Education, Information Technology, Media and Entertainment, Music and Audio, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Digital Entertainment, Digital Media, Information Technology, Music, Music Education, Software","Taipei, T'ai-pei, Taiwan",
PipelineAI,https://www.crunchbase.com/organization/pipelineio,,Private,For Profit,1-10,,Angel,2016-07-01,,2016-01-01,year,Active,,,1,1,Seed,1200000,USD,1200000,1200000,USD,1200000,Angel,1200000,USD,1200000,1200000,USD,1200000,Chris Fregly,1,"San Francisco Bay Area, West Coast, Western US","Artificial Intelligence (AI), Data and Analytics, Design, Hardware, Information Technology, Other, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Big Data, Data Visualization, Enterprise Software, GPU, Machine Learning, Real Time","San Francisco, California, United States",
Panteon,https://www.crunchbase.com/organization/panteon-bbae,,Private,For Profit,101-250,,Angel,2021-05-17,,2012-01-01,year,Active,,,1,1,Seed,10000000,USD,10000000,10000000,USD,10000000,Angel,10000000,USD,10000000,10000000,USD,10000000,"Mustafa Vardalı, Mustafa Sevinç, Burak Saglik",3,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Apps, Gaming, Mobile, Software",,,,,,"Mobile Apps, Software, Video Games","Ankara, Ankara, Turkey",
Ruoyu Technology,https://www.crunchbase.com/organization/ruoyu-technology,,Private,For Profit,11-50,,Angel,2024-03-20,,2023-01-01,year,Active,,,,1,Seed,50000000,CNY,6945892,50000000,CNY,6945892,Angel,50000000,CNY,6945892,50000000,CNY,6945892,"Kinzon Capital, DONGFANG Precision Science & Technology",2,Asia-Pacific (APAC),"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Information Technology, Robotics","Shenzhen, Guangdong, China",
The Flume Catheter Company Ltd,https://www.crunchbase.com/organization/the-flume-catheter-company-ltd,,Private,For Profit,1-10,,Angel,2024-07-09,,2016-03-01,month,Active,,,2,4,Seed,1400000,GBP,1790304,1400000,GBP,1790304,Angel,4775000,GBP,6215834,4775000,GBP,6215834,Gowling WLG,,"Europe, Middle East, and Africa (EMEA)",Health Care,,,,,,Medical Device,"Farnham, Surrey, United Kingdom",
Jarsh Safety,https://www.crunchbase.com/organization/jarsh-innovations,Growing,Private,For Profit,1-10,,Angel,2024-06-15,,2016-11-02,day,Active,,,1,3,Seed,,,,,,,Angel,503989,USD,503989,503989,USD,503989,"AngelList, Mumbai Angels, Guptaji invests",3,Asia-Pacific (APAC),"Design, Government and Military, Manufacturing",,,,,,"Industrial Manufacturing, Manufacturing, Product Design, Public Safety","Hyderabad, Andhra Pradesh, India",
AVACUS,https://www.crunchbase.com/organization/avacus,,Private,For Profit,51-100,,Angel,2020-12-17,,2019-04-18,day,Active,,,1,1,Seed,60120000,JPY,582846,60120000,JPY,582846,Angel,60120000,JPY,582846,60120000,JPY,582846,Fundinno,1,Asia-Pacific (APAC),"Apps, Blockchain and Cryptocurrency, Information Technology, Other, Software",,,,,,"Apps, Blockchain, Information Technology","Nagoya, Aichi, Japan",
Tektite Genome,https://www.crunchbase.com/organization/tektite-genome,,Private,For Profit,1-10,,Angel,2023-06-06,,2020-01-01,year,Active,,,2,2,Seed,750000,USD,750000,750000,USD,750000,Angel,1000000,USD,1000000,1000000,USD,1000000,Steven Crow,1,"Greater Los Angeles Area, West Coast, Western US","Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Information Technology, Real Estate, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Biotechnology, Construction, Genetics, Health Care, Information Technology, Life Science, Medical, Nanotechnology, Quantum Computing","Long Beach, California, United States",
Earth-i,https://www.crunchbase.com/organization/earth-i,,Private,For Profit,11-50,,Angel,2019-08-20,,2015-09-25,day,Active,,,1,1,Seed,1000000,GBP,1216171,1000000,GBP,1216171,Angel,1000000,GBP,1216171,1000000,GBP,1216171,,,"Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Hardware, Navigation and Mapping, Software, Transportation",,,,,,"Analytics, Computer Vision, Geospatial, Machine Learning, Remote Sensing, Supply Chain Management","Guildford, Surrey, United Kingdom",
MajorClarity,https://www.crunchbase.com/organization/majorclarity,Growing,Private,For Profit,1-10,Was Acquired,Angel,2020-08-28,,2014-01-01,year,Active,,,2,5,M&A,400000,USD,400000,400000,USD,400000,Angel,2245019,USD,2245019,2245019,USD,2245019,"Lighthouse Labs RVA, J. Hunt Holdings, Early Light Ventures, Scott Garber, Halcyon Angels",5,"Washington DC Metro Area, Southern US",Education,,Medium,,,,Education,"Washington, District of Columbia, United States",
Digiday,https://www.crunchbase.com/organization/digiday,,Private,For Profit,11-50,,Angel,2022-08-29,,2008-01-01,year,Active,,,1,1,Seed,5000,USD,5000,5000,USD,5000,Angel,5000,USD,5000,5000,USD,5000,Ishat Setty,1,"Greater New York Area, East Coast, Northeastern US","Advertising, Commerce and Shopping, Content and Publishing, Events, Media and Entertainment, Sales and Marketing",,,,,,"Advertising, Brand Marketing, Content, Events, Publishing, Retail","New York, New York, United States",1
Kitchenara,https://www.crunchbase.com/organization/kitchenara,Growing,Private,,1-10,,Angel,2024-03-11,,2023-01-01,year,Active,,,2,1,Seed,1425000,SAR,379921,1425000,SAR,379921,Angel,1425000,SAR,379921,1425000,SAR,379921,,,"Europe, Middle East, and Africa (EMEA), Gulf Cooperation Council (GCC), Middle East","Food and Beverage, Internet Services, Media and Entertainment, Transportation",,High,,,,"Food and Beverage, Food Delivery, Media and Entertainment, Online Portals","Jeddah, Makkah, Saudi Arabia",
Palqee,https://www.crunchbase.com/organization/palqee-data-privacy-management-software,Growing,Private,For Profit,11-50,,Angel,2022-01-20,,2021-06-01,month,Active,,,2,1,Seed,500000,USD,500000,500000,USD,500000,Angel,500000,USD,500000,500000,USD,500000,"Fuel Ventures, COREangels, Gvangels",3,"Europe, Middle East, and Africa (EMEA)","Artificial Intelligence (AI), Data and Analytics, Privacy and Security, Science and Engineering, Software",,,,,,"Analytics, Artificial Intelligence (AI), Privacy, SaaS, Security, Software","London, England, United Kingdom",
City Charging,https://www.crunchbase.com/organization/city-charging,,Private,For Profit,,,Angel,2024-07-19,,2024-04-01,month,Active,,,,1,Seed,500000000,RUB,5705128,500000000,RUB,5705128,Angel,500000000,RUB,5705128,500000000,RUB,5705128,,,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Energy",,,,,,"Electrical Distribution, Rental","Moscow, Moscow City, Russian Federation",
RideBoom India Pvt Ltd,https://www.crunchbase.com/organization/rideboom,,Private,For Profit,11-50,,Angel,2022-07-01,,2015-01-01,day,Active,,,1,2,Seed,50000,USD,50000,50000,USD,50000,Angel,265122,USD,265122,265122,USD,265122,,,"Asia-Pacific (APAC), Australasia","Apps, Mobile, Software, Transportation",,,,,,"Mobile Apps, Ride Sharing, Taxi Service","Melbourne, Victoria, Australia",
Beyond Aero,https://www.crunchbase.com/organization/beyondaero,,Private,For Profit,1-10,,Angel,2021-12-14,,2017-06-14,day,Active,,,2,1,Seed,1600000,BRL,281586,1600000,BRL,281586,Angel,1600000,BRL,281586,1600000,BRL,281586,Gvangels,1,Latin America,"Science and Engineering, Software",,,,,,"Aerospace, Software","Sorocaba, Sao Paulo, Brazil",
Beedoo Software,https://www.crunchbase.com/organization/beedoo-software,,Private,For Profit,11-50,,Angel,2021-08-17,,2016-01-01,month,Active,,,3,1,Seed,20000000,BRL,3776578,20000000,BRL,3776578,Angel,20000000,BRL,3776578,20000000,BRL,3776578,Marcus Buaiz,1,Latin America,"Education, Hardware, Other, Software",,,,,,"B2B, Communications Infrastructure, SaaS, Software, Training","São José Dos Campos, Sao Paulo, Brazil",
Epi One,https://www.crunchbase.com/organization/epi-one,,Private,For Profit,1-10,,Angel,2024-05-06,,2016-06-08,day,Active,,,2,3,Seed,1000000,USD,1000000,1000000,USD,1000000,Angel,3100000,USD,3100000,3100000,USD,3100000,,,"Greater New York Area, East Coast, Northeastern US","Biotechnology, Health Care, Science and Engineering",,,,,,"Biotechnology, Health Care, Health Diagnostics, Medical, Oncology","Brooklyn, New York, United States",
FROM the RED,https://www.crunchbase.com/organization/from-the-red,,Private,For Profit,11-50,,Angel,2020-10-12,,2016-11-24,day,Active,,,,1,Seed,62000000,KRW,53988,62000000,KRW,53988,Angel,62000000,KRW,53988,62000000,KRW,53988,Korea Venture Investment Corp,1,Asia-Pacific (APAC),"Design, Gaming, Hardware, Information Technology, Internet Services, Software",,,,,,"3D Technology, Gaming, Graphic Design, Information Technology, Online Games, Online Portals, Software, Video Games","Seoul, Seoul-t'ukpyolsi, South Korea",
Brand Embassy,https://www.crunchbase.com/organization/brand-embassy,,Private,For Profit,51-100,"Made Acquisitions, Was Acquired",Angel,2017-01-01,,2011-07-18,day,Active,Yes,,2,3,M&A,3000000,USD,3000000,3000000,USD,3000000,Angel,4008867,USD,4008867,4008867,USD,4008867,"StartupYard, Rockaway Capital, Reflex Capital, Laurent Philonenko, Terry Valeski",6,"Europe, Middle East, and Africa (EMEA)","Data and Analytics, Internet Services, Media and Entertainment, Other, Professional Services, Sales and Marketing, Software",,,,,,"Analytics, Brand Marketing, Customer Service, SaaS, Social Media, Software","London, England, United Kingdom",
Appointedd,https://www.crunchbase.com/organization/appointedd,Growing,Private,For Profit,11-50,,Angel,2018-07-08,,2011-01-26,day,Active,,,1,3,Seed,600000,GBP,797639,600000,GBP,797639,Angel,1355000,GBP,1922926,1355000,GBP,1922926,"Equity Gap, Scottish Investment Bank, Gareth Williams, Apollo Informal Investment, Macklin Enterprise Partnerships",6,"Europe, Middle East, and Africa (EMEA)","Information Technology, Other, Sales and Marketing, Software",,,,,,"CRM, Enterprise Software, Information Technology, Marketing, SaaS, Scheduling, Small and Medium Businesses, Software","Edinburgh, Edinburgh, City of, United Kingdom",
Chefling,https://www.crunchbase.com/organization/chefling,Growing,Private,For Profit,11-50,,Angel,2024-02-20,,2020-08-01,month,Active,,,1,1,Seed,4000000,INR,48270,4000000,INR,48270,Angel,4000000,INR,48270,4000000,INR,48270,"Azhar Iqubal, Amit Jain, Peyush Bansal, Namita Thapar",4,Asia-Pacific (APAC),Food and Beverage,,,,,,Food and Beverage,"Goregaon, Maharashtra, India",
NFTSCAN,https://www.crunchbase.com/organization/nftscan,Growing,Private,For Profit,11-50,,Angel,2021-12-01,,2021-04-16,day,Active,,,,2,Seed,1500000,USD,1500000,1500000,USD,1500000,Angel,2050000,USD,2050000,2050000,USD,2050000,"Mask Network, Antalpha, SNZ Holding, Cipholio Ventures, Yuanyuzhou Ventures",5,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Blockchain and Cryptocurrency, Data and Analytics, Other",,,,,,"Analytics, Blockchain","Singapore, Central Region, Singapore",
Unclezam Holding Berhad,https://www.crunchbase.com/organization/unclezam-holding-berhad,,Private,For Profit,51-100,,Angel,2021-01-02,,2017-01-01,year,Active,,,1,4,Seed,2190000,USD,2190000,2190000,USD,2190000,Angel,5029837,USD,5029837,5029837,USD,5029837,"MRI VC Berhad, Zamsaham Private Client",2,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Commerce and Shopping, Food and Beverage, Health Care, Travel and Tourism",,,,,,"Alternative Protein, Food and Beverage, Hotel, Meat and Poultry, Pharmaceutical, Retail, Wholesale","Kuala Lumpur, Kuala Lumpur, Malaysia",
ProcessOut,https://www.crunchbase.com/organization/processout,,Private,For Profit,11-50,Was Acquired,Angel,2018-02-07,,2015-01-01,year,Active,,,4,3,M&A,1000000,USD,1000000,1000000,USD,1000000,Angel,1120000,USD,1120000,1120000,USD,1120000,"Techstars, Right Side Capital Management, 50 Partners, Amadeo Brenninkmeijer, Amirhossein Malekzadeh",10,"Greater New York Area, East Coast, Northeastern US","Financial Services, Payments, Software",,,,,,"Finance, Financial Services, Payments, Software","New York, New York, United States",1
Hilltop BioSciences,https://www.crunchbase.com/organization/hilltop-biosciences,Growing,Private,For Profit,1-10,,Angel,2023-03-30,,2018-01-01,year,Active,,,2,5,Seed,,,,,,,Angel,2550854,USD,2550854,3274378,USD,3274378,"LaunchPad Venture, Sidecar Angels, Sky Ventures Group, Mid Atlantic Bio Angels",4,"East Coast, New England, Northeastern US","Biotechnology, Health Care, Science and Engineering",,,,,,"Biotechnology, Life Science, Veterinary","Mansfield, Massachusetts, United States",
Easy Entertainment,https://www.crunchbase.com/organization/easy-entertainment-5462,,Private,For Profit,11-50,,Angel,2018-01-29,,2014-02-16,day,Active,,,4,1,Seed,3000000,CNY,473411,3000000,CNY,473411,Angel,3000000,CNY,473411,3000000,CNY,473411,Tengxun Touzi,1,Asia-Pacific (APAC),"Media and Entertainment, Music and Audio, Video",,,,,,"Film, Film Production, Music, TV Production","Beijing, Beijing, China",
Recrut.AI,https://www.crunchbase.com/organization/recrut-ai,Growing,Private,For Profit,11-50,,Angel,2023-10-02,,2019-03-08,day,Active,,,1,2,Seed,500000,BRL,98760,500000,BRL,98760,Angel,1500000,BRL,292540,1500000,BRL,292540,"Anjos do Brasil, FESA Group",2,Latin America,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Human Resources, SaaS, Software","Recife, Bahia, Brazil",
Laso,https://www.crunchbase.com/organization/laso-96c9,,Private,For Profit,1-10,,Angel,2022-12-12,,2019-01-01,year,Active,,,1,1,Seed,8000000,USD,8000000,8000000,USD,8000000,Angel,8000000,USD,8000000,8000000,USD,8000000,,,Southern US,Health Care,,,,,,"Health Care, Medical","San Antonio, Texas, United States",
MedicSpot,https://www.crunchbase.com/organization/medicspot,,Private,For Profit,11-50,,Angel,2020-03-01,,2016-03-31,day,Active,,,4,4,Seed,1500000,GBP,1917077,1500000,GBP,1917077,Angel,2650000,GBP,3456266,2650000,GBP,3456266,"DigitalHealth.London Accelerator, Henley Business Angels, Nexus Investment Ventures, Tangram Partners Limited, VentureFounders",5,"Europe, Middle East, and Africa (EMEA)",Health Care,,,,,,"Health Care, Medical","London, England, United Kingdom",
RM,https://www.crunchbase.com/organization/rm,,Private,For Profit,,,Angel,2017-05-10,,2013-09-01,day,Active,,,,1,Seed,20000000,CNY,2896934,20000000,CNY,2896934,Angel,20000000,CNY,2896934,20000000,CNY,2896934,"Anlaiye, Shanghai Fanmou Culture Media",2,Asia-Pacific (APAC),"Advertising, Media and Entertainment, Sales and Marketing",,,,,,"Advertising, Marketing, Media and Entertainment","Beijing, Beijing, China",
Sinapse Finance,https://www.crunchbase.com/organization/sinapse-finance,Not Growing,Private,For Profit,51-100,Made Acquisitions,Angel,2022-04-08,,2018-01-01,month,Active,,,2,1,Seed,4400000,BRL,936250,4400000,BRL,936250,Angel,4400000,BRL,936250,4400000,BRL,936250,"Aimorés Investments, BR Angels, Paulo Silveira, Ricardo Morikio, Karen Kanaan",6,Latin America,"Financial Services, Hardware, Information Technology, Professional Services, Software",,High,,,,"Accounting, Data Center Automation, Enterprise Resource Planning (ERP), Finance, Financial Services, Outsourcing, Software","São Paulo, Sao Paulo, Brazil",
Opti-Harvest,https://www.crunchbase.com/organization/opti-harvest,Growing,Private,For Profit,1-10,,Angel,2019-03-01,,2016-01-01,year,Active,,,1,2,Seed,10000000,USD,10000000,10000000,USD,10000000,Angel,13846050,USD,13846050,13846050,USD,13846050,,,"Greater Los Angeles Area, West Coast, Western US",Agriculture and Farming,,,,,,"Agriculture, AgTech, Farming","Los Angeles, California, United States",
QD-SOL,https://www.crunchbase.com/organization/qd-sol,Growing,Private,For Profit,1-10,,Angel,2022-06-21,,2021-01-01,year,Active,,,1,1,Seed,3000000,USD,3000000,3000000,USD,3000000,Angel,3000000,USD,3000000,3000000,USD,3000000,"Ashton Kutcher, Guy Oseary, Mila Kunis, Evan Neumann, Thaddeus Arroyo",6,"Europe, Middle East, and Africa (EMEA), Middle East, Middle East and North Africa (MENA)","Energy, Natural Resources, Sustainability",,,,,,"Pollution Control, Renewable Energy, Solar, Sustainability","Ness Ziona, HaMerkaz, Israel",
Coploy.io,https://www.crunchbase.com/organization/coploy-io,,Private,For Profit,11-50,,Angel,2024-09-11,,2023-01-01,year,Active,,,,1,Seed,1500000,USD,1500000,1500000,USD,1500000,Angel,1500000,USD,1500000,1500000,USD,1500000,"Renato Castro, Luiz Nacif",2,Latin America,"Administrative Services, Information Technology, Software",,,,,,"Human Resources, Information Technology, Software","Atibaia, Sao Paulo, Brazil",
Endless Watts,https://www.crunchbase.com/organization/endless-watts,,Private,For Profit,11-50,,Angel,2023-12-07,,2023-01-01,year,Active,,,,1,Seed,150000000,CNY,20979608,150000000,CNY,20979608,Angel,150000000,CNY,20979608,150000000,CNY,20979608,"ZhenFund, Shunwei Capital, Yunqi Partners, Yunmu Capital",4,Asia-Pacific (APAC),"Energy, Manufacturing, Science and Engineering",,,,,,"Advanced Materials, Energy","Shenzhen, Guangdong, China",
Humpy Farms,https://www.crunchbase.com/organization/the-organic-carbon,,Private,For Profit,51-100,,Angel,2022-05-10,,2016-01-01,year,Active,,,2,2,Seed,40000000,INR,517655,40000000,INR,517655,Angel,50000000,INR,651782,50000000,INR,651782,"Peyush Bansal, Vineeta Singh, Ghazal Alagh, Anushka Iyer, Prattyush Shahane",8,Asia-Pacific (APAC),"Agriculture and Farming, Education",,,,,,"Agriculture, Farming, Training","Mumbai, Maharashtra, India",
Hypergiant Sensory Sciences,https://www.crunchbase.com/organization/hypergiant-sensory-sciences,,Private,For Profit,101-250,,Angel,2018-11-30,,2018-01-01,year,Active,,,2,1,Seed,5000000,USD,5000000,5000000,USD,5000000,Angel,5000000,USD,5000000,5000000,USD,5000000,"Capital Factory, Ben Lamm, Align Capital, Chris Rhodes",4,"Dallas/Fort Worth Metroplex, Southern US","Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software",,,,,,"Artificial Intelligence (AI), Computer, Software","Dallas, Texas, United States",
book,https://www.crunchbase.com/organization/book,,Private,For Profit,1-10,,Angel,2018-12-07,,2014-10-23,day,Active,,,1,1,Seed,3000000,CNY,436402,3000000,CNY,436402,Angel,3000000,CNY,436402,3000000,CNY,436402,Huoerguosi Yijian Xin Meiti Chuang Tou,1,Asia-Pacific (APAC),"Education, Media and Entertainment, Music and Audio, Software",,,,,,"Audio, Content, E-Learning","Zhuhai, Guangdong, China",
CeraTattva,https://www.crunchbase.com/organization/ceratattva,,Private,,1-10,,Angel,2024-07-12,,,,Active,,,,1,Seed,131000000,INR,1568520,131000000,INR,1568520,Angel,131000000,INR,1568520,131000000,INR,1568520,Campus Angels Network,1,Asia-Pacific (APAC),Manufacturing,,,,,,Manufacturing,"Taramani, Tamil Nadu, India",
LeadFerret,https://www.crunchbase.com/organization/leadferret,,Private,For Profit,1-10,,Angel,2015-09-21,,2011-08-11,day,Active,,,2,2,Seed,300000,USD,300000,300000,USD,300000,Angel,550000,USD,550000,550000,USD,550000,"Redcrest Enterprises, Stephen Adkins",2,"Greater Los Angeles Area, West Coast, Western US","Data and Analytics, Professional Services, Sales and Marketing",,,,,,"Big Data, Lead Generation, Recruiting","Woodland Hills, California, United States",
InterCellar,https://www.crunchbase.com/organization/intercellar,,Private,For Profit,1-10,,Angel,2023-12-19,,2023-01-01,year,Active,,,,1,Seed,1000000,EUR,1097850,1000000,EUR,1097850,Angel,1000000,EUR,1097850,1000000,EUR,1097850,"Cyrus Fazel, Owen Simonin, Bilal EL ALAMY, William Simonin, Hugues Trijasse",15,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Blockchain and Cryptocurrency, Commerce and Shopping, Food and Beverage, Internet Services",,,,,,"Marketplace, Web3, Wine And Spirits","Levallois-perret, Ile-de-France, France",
"Strainer Co., Ltd.",https://www.crunchbase.com/organization/stockclip,,Private,For Profit,11-50,,Angel,2019-04-05,,2017-01-01,year,Active,,,,3,Seed,80000000,JPY,716040,80000000,JPY,716040,Angel,125000000,JPY,1108921,125000000,JPY,1108921,"East Ventures, Skyland Ventures, Monex Ventures, Ayataro Nakagawa, Noguchi Keito",9,Asia-Pacific (APAC),"Commerce and Shopping, Financial Services, Information Technology, Sales and Marketing, Software",,,,,,"E-Commerce, Financial Services, FinTech, Information Technology, Marketing, SaaS","Shibuya, Kanagawa, Japan",
Dataknobs Inc,https://www.crunchbase.com/organization/dataknobs,,Private,For Profit,11-50,,Angel,2024-02-29,,2023-02-14,day,Active,,,1,1,Seed,500000,USD,500000,500000,USD,500000,Angel,500000,USD,500000,500000,USD,500000,,,"Greater Seattle Area, West Coast, Western US","Data and Analytics, Financial Services, Hardware, Health Care, Information Technology, Manufacturing, Software",,,,,,"Data Center, Data Governance, Finance, Health Care, Manufacturing, Web Development","Redmond, Washington, United States",
GalaxyCard,https://www.crunchbase.com/organization/galaxycard,,Private,For Profit,11-50,,Angel,2021-07-22,,2018-01-01,month,Active,,,1,4,Seed,450000,USD,450000,450000,USD,450000,Angel,950000,USD,950000,950000,USD,950000,"JITO Angel Network, Sprint Vc, Samyakth Capital, India Accelerator, Gopi Latpate",8,Asia-Pacific (APAC),Financial Services,,,,,,"Finance, Financial Services, FinTech","New Delhi, Delhi, India",
EMPI DREAM™,https://www.crunchbase.com/organization/empi-dream,,Private,For Profit,1-10,,Angel,2023-11-15,,2023-09-01,month,Active,,,2,1,Seed,800000,USD,800000,800000,USD,800000,Angel,800000,USD,800000,800000,USD,800000,,,"Greater New York Area, East Coast, Northeastern US","Apps, Artificial Intelligence (AI), Data and Analytics, Health Care, Mobile, Platforms, Science and Engineering, Software",,,,,,"Apps, Artificial Intelligence (AI), iOS, Wellness","New York, New York, United States",
Grocery Shopii,https://www.crunchbase.com/organization/shopii,Growing,Private,For Profit,11-50,,Angel,2022-01-01,,2020-05-01,day,Active,,,2,2,Seed,975000,USD,975000,975000,USD,975000,Angel,975000,USD,975000,1835000,USD,1835000,Johnson Venture Partners,1,"East Coast, Southern US","Commerce and Shopping, Food and Beverage, Hardware, Software",,,,,,"E-Commerce, Grocery, Retail Technology","Davidson, North Carolina, United States",
