Organization Name,Organization Name URL,Growth Category,IPO Status,Company Type,Number of Employees,Acquisition Status,Last Funding Type,Last Funding Date,Investor Type,Founded Date,Founded Date Precision,Operating Status,Actively Hiring,Investment Stage,Number of Founders,Number of Funding Rounds,Funding Status,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Investors,Headquarters Regions,Industry Groups,Most Recent Valuation Range,Growth Confidence,Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Industries,Headquarters Location,Number of Investments
ATEL Growth Capital,https://www.crunchbase.com/organization/atel-growth-capital,Stable,Private,For Profit,51-100,,,,Venture Capital,1977-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US","Financial Services, Lending and Investments",,Low,,,,"Finance, Financial Services, Venture Capital","San Francisco, California, United States",12
Solidium,https://www.crunchbase.com/organization/solidium,Stable,Private,For Profit,11-50,,,,,2008-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Financial Services,,Low,,,,Crowdfunding,"Helsinki, Southern Finland, Finland",1
WallachBeth Capital,https://www.crunchbase.com/organization/wallachbeth-capital,Stable,Private,For Profit,51-100,,,,,2008-01-01,year,Active,,,1,,,,,,,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US","Financial Services, Lending and Investments",,Low,,,,"Banking, Crowdfunding, Financial Services","New York, New York, United States",
Paul G. Allen Family Foundation,https://www.crunchbase.com/organization/paul-g-allen-family-foundation,Stable,Private,For Profit,51-100,,,,Accelerator,1988-01-01,year,Active,,Grant,,,,,,,,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US","Biotechnology, Community and Lifestyle, Science and Engineering",,Low,,,,"Communities, Life Science","Seattle, Washington, United States",328
King Soopers,https://www.crunchbase.com/organization/king-soopers,Stable,Private,For Profit,10001+,,,,,1924-01-01,year,Active,,,1,,,,,,,,,,,,,,,,,,"Greater Denver Area, Western US","Commerce and Shopping, Food and Beverage",,Medium,,,,"Food Processing, Retail","Denver, Colorado, United States",
SecondMuse,https://www.crunchbase.com/organization/secondmuse,Stable,Private,For Profit,11-50,,,,,2008-01-01,year,Active,,,1,,,,,,,,,,,,,,,,,,"Greater Houston Area, Southern US","Advertising, Design, Sales and Marketing",,Low,,,,"Advertising, Product Design, Web Design","Hockley, Texas, United States",
Transurban Group,https://www.crunchbase.com/organization/transurban-group,Stable,Private,For Profit,501-1000,Made Acquisitions,,,,1996-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Asia-Pacific (APAC), Australasia","Community and Lifestyle, Sustainability, Transportation",,Medium,,,,"Communities, Public Transportation, Railroad, Sustainability, Transportation","Melbourne, Victoria, Australia",2
SSE Renewables,https://www.crunchbase.com/organization/sse-renewables,Stable,Private,For Profit,1001-5000,,,,,2010-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Energy, Sustainability",,Medium,,,,"Energy, Renewable Energy, Sustainability","Glasgow, Glasgow City, United Kingdom",
Middle River Power,https://www.crunchbase.com/organization/middle-river-power,Stable,Private,For Profit,11-50,,,,,2016-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US","Energy, Financial Services",,Low,,,,"Asset Management, Energy, Financial Services, Power Grid","Chicago, Illinois, United States",
Nestle,https://www.crunchbase.com/organization/nestle,Stable,Private,For Profit,,,,,,2000-01-01,day,Active,,,,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Data and Analytics, Design, Education, Food and Beverage, Health Care, Other, Social Impact",,Medium,,,,"Charity, Market Research, Nutrition, Training","Cluj-napoca, Cluj, Romania",
Celadonsoft,https://www.crunchbase.com/organization/celadon,Stable,Private,For Profit,51-100,,,,,2016-06-01,day,Active,,,2,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Apps, Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Mobile, Science and Engineering, Software",,Low,,,,"Apps, Artificial Intelligence (AI), Information Technology, Machine Learning, Mobile Apps, Software, Software Engineering, UX Design, Web Apps, Web Development","Lisboa, Lisboa, Portugal",
Dragonfly Capital Management,https://www.crunchbase.com/organization/dragonfly-capital-management,Stable,Private,For Profit,11-50,,,,Venture Capital,2015-01-01,year,Active,,,2,,,,,,,,,,,,,,,,,,"East Coast, Southern US",Financial Services,,Low,,,,"Finance, Financial Services, Insurance","Charlotte, North Carolina, United States",17
Orient Cement,https://www.crunchbase.com/organization/orient-cement,Stable,Private,For Profit,10001+,,,,,1979-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Manufacturing, Real Estate",,Medium,,,,"Manufacturing, Real Estate","Hyderabad, Andhra Pradesh, India",
Jackson Walker,https://www.crunchbase.com/organization/jackson-walker-llp,Stable,Private,For Profit,501-1000,,,,,1945-01-01,year,Active,,,1,,,,,,,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US","Other, Professional Services",,Medium,,,,"Consulting, Legal, Professional Services","Dallas, Texas, United States",
Industrial Alliance Insurance and Financial Services,https://www.crunchbase.com/organization/industrial-alliance-insurance-and-financial-services,Stable,Private,For Profit,5001-10000,Made Acquisitions,,,,1892-01-01,year,Active,,,1,,,,,,,,,,,,,,,,,,,Financial Services,,Low,,,,Finance,"Quebec, Quebec, Canada",2
Amberjack Capital Partners,https://www.crunchbase.com/organization/amberjack-capital-partners,Stable,Private,For Profit,11-50,,,,,2006-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Greater Houston Area, Southern US","Manufacturing, Other, Professional Services",,Low,,,,"Industrial, Infrastructure, Management Consulting","Houston, Texas, United States",
Keppel Land,https://www.crunchbase.com/organization/keppel-land,Stable,Private,For Profit,1001-5000,,,,,2009-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Professional Services, Real Estate",,Low,,,,"Business Development, Property Management, Real Estate","Singapore, Central Region, Singapore",3
TD Asset Management,https://www.crunchbase.com/organization/td-asset-management,Stable,Private,For Profit,101-250,,,,Hedge Fund,1987-01-01,day,Active,,Private Equity,,,,,,,,,,,,,,,,,,,Great Lakes,Financial Services,,Low,,,,"Asset Management, Financial Services","Toronto, Ontario, Canada",3
New Mexico Economic Development Department,https://www.crunchbase.com/organization/new-mexico-economic-development-department,Stable,Private,For Profit,1-10,,,,Government Office,1996-01-01,year,Active,,"Crowdfunding, Grant",,,,,,,,,,,,,,,,,,,Western US,Government and Military,,Low,,,,Government,"Santa Fe, New Mexico, United States",46
The Stepstone Group,https://www.crunchbase.com/organization/the-stepstone-group,Stable,Private,For Profit,1001-5000,,,,,1996-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Administrative Services, Professional Services",,Low,,,,"Human Resources, Recruiting, Staffing Agency","Düsseldorf, Nordrhein-Westfalen, Germany",
Meadow Partners,https://www.crunchbase.com/organization/meadow-capital,Stable,Private,For Profit,11-50,,,,,2009-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US","Financial Services, Real Estate",,Low,,,,"Finance, Financial Services, Real Estate Investment","New York, New York, United States",
Morgan Stanley Wealth Management,https://www.crunchbase.com/organization/morgan-stanley-smith-barney-global-wealth-management,Stable,Private,For Profit,10001+,,,,,2009-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US","Financial Services, Lending and Investments, Media and Entertainment",,Medium,,,,"Advice, Finance, Financial Services, Impact Investing","New York, New York, United States",
Farm Credit Services of America,https://www.crunchbase.com/organization/farm-credit-services-of-america,Stable,Private,For Profit,1001-5000,,,,,1917-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,Midwestern US,"Agriculture and Farming, Financial Services",,Low,,,,"Agriculture, Financial Services","Omaha, Nebraska, United States",
"Oldcastle Materials, Inc.",https://www.crunchbase.com/organization/oldcastle-materials-inc,Stable,Private,For Profit,10001+,Made Acquisitions,,,,1978-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Real Estate,,Low,,,,Building Material,"Atlanta, Georgia, United States",
Hong Kong Jockey Club,https://www.crunchbase.com/organization/hong-kong-jockey-club,Stable,Private,For Profit,10001+,,,,,1884-01-01,year,Active,,,1,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Community and Lifestyle, Sports",,Medium,,,,"Communities, Fitness, Sports","Wan Chai, Hong Kong Island, Hong Kong",
U.S. House of Representatives,https://www.crunchbase.com/organization/united-states-house-of-representatives,Stable,Private,Non-profit,10001+,,,,,1789-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Washington DC Metro Area, Southern US","Government and Military, Other, Professional Services, Social Impact",,Low,,,,"Government, Legal, Non Profit","Washington, District of Columbia, United States",
Wasatch Global Investors,https://www.crunchbase.com/organization/wasatch-global-investors,Stable,Private,For Profit,101-250,,,,,1975-01-01,year,Active,,,1,,,,,,,,,,,,,,,,,,Western US,"Financial Services, Lending and Investments",,Low,,,,"Asset Management, Financial Services, Funding Platform","Salt Lake City, Utah, United States",1
Xperience Restaurant Group,https://www.crunchbase.com/organization/real-mex-restaurants,Stable,Private,For Profit,10001+,"Made Acquisitions, Was Acquired",,,,1954-01-01,year,Active,,,,,M&A,,,,,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Food and Beverage,,Medium,,,,"Food and Beverage, Food Processing, Restaurants","Cypress, California, United States",
Village Capital & Investment,https://www.crunchbase.com/organization/village-capital-investment,Stable,Private,For Profit,251-500,,,,,2003-01-01,day,Active,,,,,,,,,,,,,,,,,,,,,Western US,"Financial Services, Lending and Investments, Real Estate",,Low,,,,"Banking, Finance, Financial Services, Mortgage","Henderson, Nevada, United States",
Science Foundation Ireland,https://www.crunchbase.com/organization/science-foundation-ireland,Stable,Private,For Profit,11-50,,,,Government Office,2003-01-01,year,Active,,Grant,,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)",Financial Services,,Low,,,,Finance,"Dublin, Dublin, Ireland",7
Telkomsel,https://www.crunchbase.com/organization/telkomsel,Stable,Private,For Profit,1001-5000,,,,,1995-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Hardware, Mobile",,Low,,,,"Communications Infrastructure, Mobile, Telecommunications","Jakarta, Jakarta Raya, Indonesia",7
"Cravath, Swaine & Moore",https://www.crunchbase.com/organization/cravath-swaine-moore,Stable,Private,For Profit,5001-10000,,,,,1819-01-01,year,Active,,,1,,,,,,,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US","Government and Military, Media and Entertainment, Privacy and Security, Professional Services",,Low,,,,"Advice, Law Enforcement, Legal","New York, New York, United States",
Skyway Capital Markets,https://www.crunchbase.com/organization/skyway-capital-markets,Stable,Private,For Profit,11-50,,,,,2002-01-01,year,Active,,,,,,,,,,,,,,,,,,,Bregal Sagemount,,"Tampa Bay Area, East Coast, Southern US","Financial Services, Lending and Investments",,Low,,,,"Banking, Finance, Financial Services","Tampa, Florida, United States",
Frontwell Capital Partners,https://www.crunchbase.com/organization/frontwell-capital-partners-94c0,Stable,Private,For Profit,11-50,,,,Venture Debt,2020-01-01,year,Active,,Debt,,,,,,,,,,,,,,,,,,,Great Lakes,Financial Services,,Low,,,,Financial Services,"Toronto, Ontario, Canada",7
Omni Bridgeway,https://www.crunchbase.com/organization/omni-bridgeway,Stable,Private,For Profit,101-250,"Made Acquisitions, Was Acquired",,,,1986-01-01,year,Active,,,,,M&A,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Financial Services, Professional Services",,Low,,,,"Finance, Financial Services, Legal","Schiphol, Noord-Holland, The Netherlands",1
Chapel Hill Denham,https://www.crunchbase.com/organization/chapel-hill-denham,Stable,Private,For Profit,101-250,,,,Investment Bank,2005-01-01,day,Active,,Debt,1,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments",,Low,,,,"Banking, Financial Services","Lagos, Lagos, Nigeria",7
Barnsley Council,https://www.crunchbase.com/organization/barnsley-council,Stable,Private,Non-profit,5001-10000,,,,,1974-04-01,day,Active,,,,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Community and Lifestyle, Government and Military, Information Technology",,Low,,,,"Government, Information Services, Social","Barnsley, York, United Kingdom",
Roots of Impact,https://www.crunchbase.com/organization/roots-of-impact,Stable,Private,Non-profit,1-10,,Venture - Series Unknown,2024-06-21,,2015-01-01,day,Active,,,,1,,,,,,,,Venture - Series Unknown,,,,,,,"Impact Partners Nordic, BM H Beteiligungs-Managementgesellschaft Hessen, Delta Fund, Swiss Agency for Development and Cooperation",4,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Financial Services, Media and Entertainment",,Low,,,,"Advice, Financial Services","Frankfurt, Hessen, Germany",
Government of Alberta,https://www.crunchbase.com/organization/government-of-alberta,Stable,Private,For Profit,10001+,,,,Government Office,1905-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,,"Government and Military, Information Technology",,Low,,,,"Government, GovTech","Edmonton, Alberta, Canada",14
CalOptima,https://www.crunchbase.com/organization/caloptima,Stable,Private,Non-profit,1001-5000,,,,,1993-01-01,day,Active,,,,,,,,,,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US","Government and Military, Health Care, Other, Social Impact",,Low,,,,"Government, Health Care, Non Profit","Orange, California, United States",13
Catalyst Venture Partners,https://www.crunchbase.com/organization/catalyst-venture-partners,Stable,Private,For Profit,1-10,,,,Venture Capital,2000-01-01,year,Active,,Early Stage Venture,,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments",,Low,,,,"Finance, Financial Services, Venture Capital","Bath, Bath and North East Somerset, United Kingdom",9
Redacted Holdings,https://www.crunchbase.com/organization/redacted-holdings,Stable,Private,For Profit,1-10,,,,,2024-06-01,month,Active,,,1,,,,,,,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US","Artificial Intelligence (AI), Data and Analytics, Financial Services, Government and Military, Hardware, Information Technology, Lending and Investments, Science and Engineering, Software, Transportation",,Low,,,,"Aerospace, Artificial Intelligence (AI), Military, National Security, Robotics, Space Travel, Venture Capital","Dallas, Texas, United States",
BBH Capital Partners,https://www.crunchbase.com/organization/bbh-capital-partners,Stable,Private,For Profit,5001-10000,"Made Acquisitions, Was Acquired",Debt Financing,2020-10-25,Private Equity Firm,1997-01-01,year,Active,,Private Equity,,1,M&A,,,,,,,,,,,,,,Audax Private Debt,1,"Greater New York Area, East Coast, Northeastern US","Financial Services, Lending and Investments",,Low,,,,"Banking, Financial Services, Impact Investing","New York, New York, United States",14
Groupe Berkem,https://www.crunchbase.com/organization/groupe-berkem,Stable,Private,For Profit,251-500,Made Acquisitions,Seed,2018-10-01,,1993-01-01,year,Active,,,,1,Seed,,,,,,,Seed,,,,,,,Eurazeo,1,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Manufacturing, Science and Engineering",,Low,,,,"Chemical, Manufacturing","Gardonne, Aquitaine, France",
Bristol County Savings Bank,https://www.crunchbase.com/organization/bristol-county-savings-bank,Stable,Private,For Profit,251-500,Made Acquisitions,,,,1846-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"East Coast, New England, Northeastern US","Financial Services, Lending and Investments",,Low,,,,"Banking, Financial Services","Taunton, Massachusetts, United States",2
Tequity Advisors,https://www.crunchbase.com/organization/tequity-inc,Stable,Private,For Profit,1-10,,,,,2007-03-31,day,Active,,,,,,,,,,,,,,,,,,,,,Great Lakes,"Information Technology, Internet Services, Professional Services, Software",,Low,,,,"Consulting, Information Technology, Internet, SaaS, Software","Toronto, Ontario, Canada",
Federal Reserve Bank of Boston,https://www.crunchbase.com/organization/federal-reserve-bank-of-boston,Stable,Private,For Profit,1001-5000,,,,,1914-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Greater Boston Area, East Coast, New England","Financial Services, Lending and Investments",,Low,,,,"Banking, Finance, Financial Services","Boston, Massachusetts, United States",
North Wind Group,https://www.crunchbase.com/organization/north-wind-group,Stable,Private,For Profit,1001-5000,,,,,1997-01-01,year,Active,,,1,,,,,,,,,,,,,,,,,,Western US,"Government and Military, Professional Services",,Low,,,,"Consulting, Government","Idaho Falls, Idaho, United States",
The W.K. Kellogg Foundation,https://www.crunchbase.com/organization/the-w-k-kellogg-foundation,Stable,Private,For Profit,251-500,,,,,1930-01-01,year,Active,,,2,,,,,,,,,,,,,,,,,,"Great Lakes, Midwestern US","Community and Lifestyle, Education, Other",,Low,,,,"Association, Communities, Education","Battle Creek, Michigan, United States",16
Foresters Financial Services,https://www.crunchbase.com/organization/foresters-financial-services-2,Stable,Private,For Profit,1001-5000,Was Acquired,,,,1874-01-01,year,Active,,,,,M&A,,,,,,,,,,,,,,,,"Great Lakes, East Coast, Northeastern US",Financial Services,,Low,,,,"Financial Services, Insurance","Buffalo, New York, United States",
Franklin Capital,https://www.crunchbase.com/organization/franklin-capital,Stable,Private,For Profit,11-50,,,,,1991-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Greater Chicago Area, Great Lakes, Midwestern US","Financial Services, Lending and Investments, Other, Professional Services",,Low,,,,"Accounting, Customer Service, Finance, Financial Services, Legal, Lending, Venture Capital","Highland Park, Illinois, United States",
GAWA Capital,https://www.crunchbase.com/organization/gawa-capital,Stable,Private,For Profit,1-10,,,,Investment Bank,2010-07-30,day,Active,,,2,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments",,Low,,,,"Finance, Financial Services, Venture Capital","Madrid, Madrid, Spain",23
Washington state Department of Commerce,https://www.crunchbase.com/organization/washington-state-department-of-commerce,Stable,Private,For Profit,101-250,,,,Government Office,1889-01-01,year,Active,,,1,,,,,,,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US","Commerce and Shopping, Community and Lifestyle, Government and Military",,Low,,,,"Communities, E-Commerce, Government","Seattle, Washington, United States",20
Orion Capital Asia,https://www.crunchbase.com/organization/orion-capital-asia,Stable,Private,For Profit,501-1000,,Private Equity,2021-01-25,Private Equity Firm,1962-01-01,year,Active,,Debt,,1,Private Equity,,,,,,,Private Equity,,,,,,,OMERS Private Equity,1,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",Financial Services,,Low,,,,"Finance, Financial Services","Singapore, Central Region, Singapore",1
Saison International,https://www.crunchbase.com/organization/saison-international,Stable,Private,For Profit,11-50,,,,,2014-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Financial Services, Lending and Investments, Payments",,Low,,,,"Credit Cards, Financial Services, FinTech","Singapore, Central Region, Singapore",3
Dhanarak Asset Development,https://www.crunchbase.com/organization/dhanarak-asset-development,Stable,Private,For Profit,11-50,,,,,,,Active,,,,,,,,,,,,,,,,,,,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Administrative Services, Financial Services, Government and Military, Other, Real Estate",,Low,,,,"Asset Management, Building Maintenance, Construction, Finance, Government, Project Management","Bangkok, Krung Thep, Thailand",
Wipro Consumer Care and Lighting,https://www.crunchbase.com/organization/wipro-consumer-care-and-lighting,Stable,Private,For Profit,5001-10000,Made Acquisitions,,,,1945-01-01,year,Active,,,1,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Commerce and Shopping, Consumer Goods, Health Care, Real Estate",,Low,,,,"Consumer Goods, E-Commerce, Fast-Moving Consumer Goods, Health Care, Retail","Bangalore, Karnataka, India",2
Perceptive Life Sciences,https://www.crunchbase.com/organization/perceptive-life-sciences,Stable,Private,For Profit,,,,,Venture Capital,,,Active,,,,,,,,,,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US","Biotechnology, Financial Services, Science and Engineering",,Low,,,,"Biotechnology, Financial Services","Manhattan, New York, United States",4
Wong & Partners,https://www.crunchbase.com/organization/wong-partners,Stable,Private,For Profit,11-50,,,,,1998-01-01,year,Active,,,1,,,,,,,,,,,,,,,,,,"Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia","Government and Military, Other, Privacy and Security, Professional Services",,Low,,,,"Intellectual Property, Law Enforcement, Legal, Professional Services","Kuala Lumpur, Kuala Lumpur, Malaysia",
Corvex Management,https://www.crunchbase.com/organization/corvex-management,Stable,Private,For Profit,,,,,Private Equity Firm,2010-01-01,year,Active,,Private Equity,,,,,,,,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Financial Services,,Low,,,,Asset Management,"New York, New York, United States",1
Foss And Company,https://www.crunchbase.com/organization/foss-and-company,Stable,Private,For Profit,11-50,,,,Private Equity Firm,1983-01-01,year,Active,,,1,,,,,,,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US","Financial Services, Lending and Investments, Professional Services, Transportation",,Low,,,,"Financial Services, Impact Investing, Management Consulting, Taxi Service","San Francisco, California, United States",4
Wisconsin Economic Development Corporation,https://www.crunchbase.com/organization/wisconsin-economic-development-corporation,Stable,Private,For Profit,101-250,,,,,2011-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Great Lakes, Midwestern US","Professional Services, Sales and Marketing",,Low,,,,"Brand Marketing, Business Development, Consulting","Madison, Wisconsin, United States",1
Boots Pharmaceuticals,https://www.crunchbase.com/organization/boots-plc,Stable,Private,For Profit,10001+,Made Acquisitions,,,,1849-01-01,year,Active,,,1,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Consumer Goods, Health Care",,Medium,,,,"Beauty, Health Care, Pharmaceutical","Nottingham, Nottingham, United Kingdom",
Banco Popular Español,https://www.crunchbase.com/organization/banco-popular-espaol,Stable,Private,For Profit,10001+,,,,,1926-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"European Union (EU), Europe, Middle East, and Africa (EMEA)","Financial Services, Lending and Investments",,Low,,,,"Banking, Financial Services","Madrid, Madrid, Spain",
Tom's of Maine,https://www.crunchbase.com/organization/toms-of-maine,Stable,Private,For Profit,51-100,Was Acquired,,,,1970-01-01,year,Active,,,2,,M&A,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)",Manufacturing,,Low,,,,Manufacturing,"Salisbury, Wiltshire, United Kingdom",1
Landstar System,https://www.crunchbase.com/organization/landstar-system,Stable,Private,For Profit,11-50,,,,,1994-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,Southern US,Transportation,,Medium,,,,"Freight Service, Logistics, Shipping, Supply Chain Management, Transportation","Lexington, Kentucky, United States",
Downers Grove,https://www.crunchbase.com/organization/downers-grove,Stable,Private,For Profit,501-1000,,,,,1873-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Great Lakes, Midwestern US",Transportation,,Low,,,,"Automotive, Logistics, Transportation","Grove, Illinois, United States",
Citizens M&A Advisory,https://www.crunchbase.com/organization/citizens-m-a-advisory,Stable,Private,For Profit,,,,,,1828-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"East Coast, New England, Northeastern US","Financial Services, Lending and Investments",,Low,,,,Banking,"Providence, Rhode Island, United States",
PayPal - Russia,https://www.crunchbase.com/organization/paypal---russia,Stable,Private,For Profit,10001+,,,,,1998-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast","Apps, Commerce and Shopping, Financial Services, Payments, Software",,Medium,,,,"Apps, E-Commerce, FinTech, Payments","San Jose, California, United States",
McKesson Automated Healthcare,https://www.crunchbase.com/organization/mckesson-automated-healthcare,Stable,Private,For Profit,1001-5000,,,,,1905-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,,"Health Care, Information Technology",,Low,,,,"Health Care, Information Technology","Saint Laurent, Quebec, Canada",
Advantage Group International,https://www.crunchbase.com/organization/advantage-group-international,Stable,Private,For Profit,251-500,,,,,1987-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,Great Lakes,Professional Services,,Low,,,,Management Consulting,"Toronto, Ontario, Canada",
LRS Healthcare,https://www.crunchbase.com/organization/lrs-healthcare,Stable,Private,For Profit,251-500,Was Acquired,,,,2006-01-01,year,Active,,,,,M&A,,,,,,,,,,,,,,,,Midwestern US,Health Care,,Low,,,,"Health Care, Medical Device, Personal Health","Omaha, Nebraska, United States",1
OneAZ Credit Union,https://www.crunchbase.com/organization/oneaz-credit-union,Stable,Private,For Profit,501-1000,,,,,1951-01-01,day,Active,,,,,,,,,,,,,,,,,,,,,"Greater Phoenix Area, Western US","Financial Services, Lending and Investments",,Low,,,,"Banking, Financial Services","Phoenix, Arizona, United States",
Columbia Management Investment Advisers,https://www.crunchbase.com/organization/columbia-management-investment-advisers,Stable,Private,For Profit,1001-5000,,,,,1985-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,Midwestern US,"Financial Services, Lending and Investments",,Low,,,,"Asset Management, Financial Services, Trading Platform","Kansas City, Missouri, United States",
Labrador Company,https://www.crunchbase.com/organization/labrador-company,Stable,Private,For Profit,101-250,,,,,1992-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US","Content and Publishing, Media and Entertainment, Sales and Marketing, Sustainability",,Low,,,,"Marketing, Publishing, Sustainability","Atlanta, Georgia, United States",
BridgePoint Group,https://www.crunchbase.com/organization/bridgepoint-group,Stable,Private,For Profit,11-50,,,,,2011-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Asia-Pacific (APAC), Australasia","Financial Services, Media and Entertainment, Professional Services",,Medium,,,,"Accounting, Advice, Consulting, Legal","North Sydney, New South Wales, Australia",
Alameda Research,https://www.crunchbase.com/organization/alameda-research,Stable,Private,For Profit,11-50,,,,Private Equity Firm,2017-10-01,month,Active,,"Early Stage Venture, Initial Coin Offering, Seed",,,,,,,,,,,,,,,,,,,Asia-Pacific (APAC),"Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Professional Services, Software",,Low,,,,"Business Development, Cryptocurrency, Finance, Financial Services, Trading Platform","Central and Western, Hong Kong Island, Hong Kong",286
Verde Capital,https://www.crunchbase.com/organization/verde-capital-corp,Stable,Private,For Profit,11-50,,,,,2011-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Greater Philadelphia Area, Great Lakes, Northeastern US","Financial Services, Professional Services, Real Estate",,Low,,,,"Consulting, Real Estate, Real Estate Investment","Conshohocken, Pennsylvania, United States",
Lincolnshire Co-op,https://www.crunchbase.com/organization/lincolnshire-co-op,Stable,Private,For Profit,1001-5000,,,,,1861-01-01,year,Active,,,,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Commerce and Shopping, Health Care",,Low,,,,"Pharmaceutical, Retail, Shopping","Lincoln, Lincolnshire, United Kingdom",
Arts Council England,https://www.crunchbase.com/organization/arts-council-england,Stable,Private,Non-profit,501-1000,,,,Government Office,1940-01-01,year,Active,,Grant,,,,,,,,,,,,,,,,,,,"Europe, Middle East, and Africa (EMEA)","Media and Entertainment, Other, Social Impact, Travel and Tourism",,Low,,,,"Art, Museums and Historical Sites, Non Profit","Manchester, Manchester, United Kingdom",5
